"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
2,"STANDING",0.277911472222222,-0.0184208270166667,-0.105908536055556,0.896928566851852,-0.370062696851852,0.129747161222222,0.0747588597592593,0.0103291774794444,-0.00837158846722222,-0.0238623875712963,-0.0820396577592593,0.0878351695481481,-0.105562157888889,-0.042241953537037,-0.0546539479425926,-0.965875181296296,-0.965875181296296,-0.980489077407407,-0.963466341851852,-0.983951904259259,-0.983946739814815,-0.959871697407407,-0.962471195740741,-0.980973241666667,-0.970851337962963,-0.979775152037037,-0.967037112037037,-0.972576152962963,-0.960627696111111,-0.964052166481482,-0.977065295555556,-0.961775904814815,-0.977849827407407,-0.987271889259259,-0.957304989259259,-0.949741851296296,-0.986685818703704,-0.97419442037037,-0.945927078703704,-0.981085715555556,-0.97105943962963,-0.982841446481482,-0.972998629814815,-0.971441996481481,-0.964856701851852,-0.979324000740741,-0.983447258518519,-0.973610118333333,-0.957874965,-0.957874965,-0.976675280185185,-0.95394338037037,-0.977204427777778,-0.989056469814815,-0.957908842222222,-0.946433583518518,-0.983007923703704,-0.973520241111111,-0.984599905185185,-0.97498812462963,-0.97103605037037,-0.969754295740741,-0.960519381481482,-0.97516046,-0.956788725740741,-0.977754298148148
3,"STANDING",0.280046513278689,-0.0143376555065574,-0.101621722633148,0.93503077852459,-0.301735130327869,0.024763106752459,0.0750900622277049,0.00771663644590164,-0.00807177934114754,-0.0246626070770492,-0.0585101918262295,0.0665262054098361,-0.0994602620655738,-0.0472415819016393,-0.0416832156688525,-0.925430819016393,-0.925430819016393,-0.959303840327869,-0.892089349344262,-0.962339339672131,-0.960123409508197,-0.908075353770492,-0.939507735245902,-0.957666856721311,-0.943497973606557,-0.969174903442623,-0.901282267540984,-0.937711157213115,-0.916172537704918,-0.926968932295082,-0.948627467704918,-0.913682362622951,-0.960331717868852,0.280046513278689,-0.0143376555065574,-0.101621722633148,0.93503077852459,-0.301735130327869,0.024763106752459,0.0750900622277049,0.00771663644590164,-0.00807177934114754,-0.0246626070770492,-0.0585101918262295,0.0665262054098361,-0.0994602620655738,-0.0472415819016393,-0.0416832156688525,-0.925430819016393,-0.925430819016393,-0.959303840327869,-0.892089349344262,-0.962339339672131,-0.960123409508197,-0.908075353770492,-0.939507735245902,-0.957666856721311,-0.943497973606557,-0.969174903442623,-0.901282267540984,-0.937711157213115,-0.916172537704918,-0.926968932295082,-0.948627467704918,-0.913682362622951,-0.960331717868852
4,"STANDING",0.280499745892857,-0.00948911098553571,-0.0961574905535714,0.95619779125,-0.0759009061071429,0.166893825946429,0.0721328379857143,-0.00653015693773214,-0.0211889890567857,-0.0306449342357143,-0.061824850625,0.0755636430892857,-0.103057894142857,-0.0461257201357143,-0.0490753497867857,-0.906478051785714,-0.906478051785714,-0.963370738392857,-0.900982100535714,-0.967614073928571,-0.973497549642857,-0.889549205,-0.93164342125,-0.972310894285714,-0.937624242142857,-0.968648411607143,-0.905464161964286,-0.955992945178571,-0.915280955357143,-0.917614014821429,-0.956139283571429,-0.914209165714286,-0.964471139464286,-0.97692058,-0.86159737875,-0.896880538392857,-0.972908355892857,-0.917613464821429,-0.899404775267857,-0.972586541964286,-0.938354677857143,-0.973054201071429,-0.909687974464286,-0.949227146964286,-0.909995038571429,-0.949633878571429,-0.976065174642857,-0.957982019464286,-0.890976683392857,-0.890976683392857,-0.958159482142857,-0.885144317678571,-0.964282784285714,-0.978737637678571,-0.857380281803571,-0.887554317678571,-0.975706723571429,-0.944075308928571,-0.976229505535714,-0.912464793928571,-0.945825840178571,-0.91665163125,-0.895340042142857,-0.96003249875,-0.887194404285714,-0.9664302175
5,"STANDING",0.282544390892857,-0.00700418554517857,-0.102171095696429,0.960188699107143,-0.03871012665,0.138638436607143,0.0725189859107143,-0.00221990214464286,-0.0122812220569643,-0.0322711902673214,-0.050987505,0.0690945763946429,-0.0922249863035714,-0.0399108188821429,-0.0422221341625,-0.906104701071429,-0.906104701071429,-0.956863566071429,-0.900671630714286,-0.958405900892857,-0.964500917321429,-0.890796360535714,-0.915083799107143,-0.963059235178571,-0.93137020875,-0.958438726607143,-0.909661802321429,-0.939373524464286,-0.907190836607143,-0.9046413925,-0.941825903035714,-0.904543921607143,-0.952286438035714,0.282544390892857,-0.00700418554517857,-0.102171095696429,0.960188699107143,-0.03871012665,0.138638436607143,0.0725189859107143,-0.00221990214464286,-0.0122812220569643,-0.0322711902673214,-0.050987505,0.0690945763946429,-0.0922249863035714,-0.0399108188821429,-0.0422221341625,-0.906104701071429,-0.906104701071429,-0.956863566071429,-0.900671630714286,-0.958405900892857,-0.964500917321429,-0.890796360535714,-0.915083799107143,-0.963059235178571,-0.93137020875,-0.958438726607143,-0.909661802321429,-0.939373524464286,-0.907190836607143,-0.9046413925,-0.941825903035714,-0.904543921607143,-0.952286438035714
6,"STANDING",0.280346248596491,-0.0181236327175439,-0.112172831947368,0.945139003859649,-0.230251036140351,0.0139193473596491,0.0730699604561404,0.00871883993421053,-0.00481712245438596,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.103292534210526,-0.0428828304736842,-0.0506432189438596,-0.945022876491228,-0.945022876491228,-0.967102436140351,-0.939404744385965,-0.963406222982456,-0.977100287368421,-0.930336471754386,-0.942864017017544,-0.97348053877193,-0.951405464912281,-0.963743518070175,-0.931612384385965,-0.943273146140351,-0.943239602105263,-0.945949804035088,-0.955914005438597,-0.926664297017544,-0.955425138245614,0.280346248596491,-0.0181236327175439,-0.112172831947368,0.945139003859649,-0.230251036140351,0.0139193473596491,0.0730699604561404,0.00871883993421053,-0.00481712245438596,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.103292534210526,-0.0428828304736842,-0.0506432189438596,-0.945022876491228,-0.945022876491228,-0.967102436140351,-0.939404744385965,-0.963406222982456,-0.977100287368421,-0.930336471754386,-0.942864017017544,-0.97348053877193,-0.951405464912281,-0.963743518070175,-0.931612384385965,-0.943273146140351,-0.943239602105263,-0.945949804035088,-0.955914005438597,-0.926664297017544,-0.955425138245614
7,"STANDING",0.282723539433962,-0.0145740341037736,-0.0997778303207547,0.958728687924528,-0.117607048924528,-0.0516573721320755,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.942724659245283,-0.942724659245283,-0.973381306226415,-0.943425564528302,-0.977377083018868,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.976323086226415,-0.967165093018868,-0.968229643018868,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.945611450377358,-0.967417888301887,-0.93870498490566,-0.973671168679245,0.282723539433962,-0.0145740341037736,-0.0997778303207547,0.958728687924528,-0.117607048924528,-0.0516573721320755,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.942724659245283,-0.942724659245283,-0.973381306226415,-0.943425564528302,-0.977377083018868,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.976323086226415,-0.967165093018868,-0.968229643018868,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.945611450377358,-0.967417888301887,-0.93870498490566,-0.973671168679245
8,"STANDING",0.279620986111111,-0.0148113067148148,-0.106114996837037,0.957669921111111,-0.0904603488214815,-0.0979392024814815,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.953762884074074,-0.953762884074074,-0.984920797777778,-0.952848496851852,-0.987580587777778,-0.988219862222222,-0.9500491,-0.950362935555556,-0.989029238518519,-0.976177675,-0.979477193333333,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.953746070740741,-0.979745872037037,-0.964564224074074,-0.983709233333333,0.279620986111111,-0.0148113067148148,-0.106114996837037,0.957669921111111,-0.0904603488214815,-0.0979392024814815,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.953762884074074,-0.953762884074074,-0.984920797777778,-0.952848496851852,-0.987580587777778,-0.988219862222222,-0.9500491,-0.950362935555556,-0.989029238518519,-0.976177675,-0.979477193333333,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.953746070740741,-0.979745872037037,-0.964564224074074,-0.983709233333333
9,"STANDING",0.282310057333333,-0.0200454954022222,-0.0952747481333333,0.961323502222222,-0.010383816474,0.00914769235555555,0.0760032053555556,0.0130699796066667,-0.004700785502,-0.029183136346,-0.060810158296,0.0992409332222222,-0.095897704,-0.0419199574333333,-0.0575743131488889,-0.945167482444444,-0.945167482444444,-0.969524578888889,-0.921030223111111,-0.969824044222222,-0.971662692,-0.944849431777778,-0.941686874222222,-0.971313768666667,-0.962624298888889,-0.967129200444444,-0.916974437555556,-0.954514301555556,-0.941510336,-0.946330171777778,-0.963242884,-0.929769067777778,-0.967491628,-0.975741252444444,-0.938635759333333,-0.919295805777778,-0.989103160444444,-0.972573867555556,-0.932245295111111,-0.969973398888889,-0.963849332888889,-0.970584264666667,-0.921990612,-0.946046640444444,-0.939889737333333,-0.949105691555556,-0.975036530444444,-0.969726483555556,-0.936105010444444,-0.936105010444444,-0.963764177777778,-0.908291403111111,-0.965287050888889,-0.977579248444444,-0.938790016888889,-0.913896832222222,-0.971278823333333,-0.968234579555556,-0.972588748666667,-0.924738576444444,-0.941950576888889,-0.944942811777778,-0.940265546444444,-0.963593159555556,-0.910909659555556,-0.964770799111111
10,"STANDING",0.276650300681818,-0.0155418603409091,-0.107964083931818,0.954008785454545,-0.0431597830454545,0.0346980210431818,0.0809784390227273,0.0119007630575,-0.00485841031477273,-0.0281854325604545,-0.0876820486363636,0.103251560681818,-0.104753833181818,-0.0371593000727273,-0.0584162547045455,-0.951988907954545,-0.951988907954545,-0.965163818409091,-0.929787259772727,-0.971637661590909,-0.970099814318182,-0.923378745227273,-0.955272383863636,-0.963565166136364,-0.942187760454545,-0.972241512272727,-0.924005912954545,-0.960323800909091,-0.950915730909091,-0.9401101675,-0.951633690454545,-0.937786743409091,-0.965614081363636,-0.978403481818182,-0.919561843409091,-0.941271440454545,-0.991259485,-0.975410724090909,-0.959579657727273,-0.964311490454545,-0.941328663409091,-0.9764306,-0.929895057954545,-0.958861164090909,-0.953681099545455,-0.950367548409091,-0.976445016590909,-0.969051030681818,-0.937264537954545,-0.937264537954545,-0.952058214545455,-0.920486810227273,-0.964409410454545,-0.982949246136364,-0.921860476590909,-0.938098683181818,-0.968612135909091,-0.944847393636364,-0.979428729090909,-0.932273942727273,-0.958399857954545,-0.958901257272727,-0.945048242954545,-0.952105964545455,-0.922961550454545,-0.965055815454545
11,"STANDING",0.277715562765957,-0.0171990886595745,-0.108686630425532,0.956464535957447,-0.173082704680851,0.127198423404255,0.0760097721914894,0.0124130965551064,-0.00074591623212766,-0.0293141521489362,-0.0765465041914894,0.0810588216170213,-0.099519355893617,-0.0395992140851064,-0.0524732752340426,-0.984853836595745,-0.984853836595745,-0.989242377234043,-0.979978011489362,-0.993428183617021,-0.993808050638298,-0.968703072553191,-0.987669785531915,-0.992385450851064,-0.979287024255319,-0.988460788085106,-0.978301717234043,-0.994025488297872,-0.980762968085106,-0.982255413617021,-0.988636595319149,-0.982576519787234,-0.992981019787234,0.277715562765957,-0.0171990886595745,-0.108686630425532,0.956464535957447,-0.173082704680851,0.127198423404255,0.0760097721914894,0.0124130965551064,-0.00074591623212766,-0.0293141521489362,-0.0765465041914894,0.0810588216170213,-0.099519355893617,-0.0395992140851064,-0.0524732752340426,-0.984853836595745,-0.984853836595745,-0.989242377234043,-0.979978011489362,-0.993428183617021,-0.993808050638298,-0.968703072553191,-0.987669785531915,-0.992385450851064,-0.979287024255319,-0.988460788085106,-0.978301717234043,-0.994025488297872,-0.980762968085106,-0.982255413617021,-0.988636595319149,-0.982576519787234,-0.992981019787234
12,"STANDING",0.277405834918033,-0.0169002543196721,-0.105526999754098,0.957317821803279,-0.21886535557377,-0.0395382767304918,0.0744631761967213,0.0100480041062295,-0.00788131384131148,-0.0300030427426229,-0.0700083750360656,0.074256819,-0.0976380412377049,-0.0409520826508197,-0.0482863736885246,-0.941459935081967,-0.941459935081967,-0.968790683278689,-0.888101372786885,-0.969289973606557,-0.976469472295082,-0.932775677704918,-0.947178200163934,-0.971971634098361,-0.95329178,-0.971122527868852,-0.890292711147541,-0.948251856721312,-0.95260195295082,-0.945217802786885,-0.960859009508197,-0.902356765573771,-0.963059791967213,-0.981243992459016,-0.923140254098361,-0.920684800114754,-0.985314210491803,-0.970482614590164,-0.939534099016393,-0.972440195081967,-0.953203115409836,-0.975556976885246,-0.883655251803279,-0.941469207540984,-0.950364757540984,-0.955415641803279,-0.971195487377049,-0.973689389672131,-0.935232945245902,-0.935232945245902,-0.962678857213115,-0.852271618032787,-0.961923171967213,-0.983647207377049,-0.922852028360656,-0.914189183770492,-0.975581439016393,-0.95666634442623,-0.978792832786885,-0.884385204098361,-0.938529853770492,-0.954335764426229,-0.939741929016393,-0.964145595245902,-0.850033171967213,-0.962909739016393
13,"STANDING",0.277758431052632,-0.0167891993964912,-0.112124137754386,0.942695296842105,-0.239943146315789,-0.0524856614035088,0.0758630962280702,0.00762035230350877,-0.000704979340543859,-0.0295492164431579,-0.0753205243684211,0.085471246877193,-0.0981199986666667,-0.0412872577807018,-0.053926078122807,-0.971564243157895,-0.971564243157895,-0.98680002754386,-0.95782537245614,-0.983637634912281,-0.989425965614035,-0.959427618245614,-0.97756730122807,-0.988198276666667,-0.977752775438597,-0.98460855877193,-0.957154108421053,-0.97291308,-0.974394378070175,-0.972393559473684,-0.981977536491228,-0.957488799473684,-0.977197403859649,-0.991020759298246,-0.949422439473684,-0.967538031754386,-0.992232401754386,-0.974681225789474,-0.976827157368421,-0.987636104210526,-0.977704172105263,-0.986926242631579,-0.955577395789474,-0.971721755964912,-0.973436596140351,-0.978465124561404,-0.980982661403509,-0.985177042982456,-0.968519673859649,-0.968519673859649,-0.981865616666667,-0.944980198421053,-0.976197659649123,-0.991817705263158,-0.947179813157895,-0.964048080877193,-0.988185112807018,-0.979412252631579,-0.987871530526316,-0.955818411578947,-0.97142515122807,-0.97553326754386,-0.970445378947368,-0.980621262631579,-0.946857485438596,-0.976467330175439
14,"STANDING",0.280545613833333,-0.01520781344,-0.103817701790667,0.875319569,-0.226692231166667,-0.338174888666667,0.0737933748485,0.00579566182983333,-0.00720777760485,-0.0220886526891667,-0.05581088271,0.07904758875,-0.100718458866667,-0.04500967927,-0.0509036177765,-0.943456847333333,-0.943456847333333,-0.972965788166667,-0.943530016833333,-0.974873328,-0.9726995625,-0.942178248333333,-0.9424220265,-0.97818164,-0.967249904833333,-0.966718434333333,-0.957111767,-0.9508361945,-0.950999877833333,-0.949715059833333,-0.970214125833333,-0.944405563833333,-0.969175636833333,0.280545613833333,-0.01520781344,-0.103817701790667,0.875319569,-0.226692231166667,-0.338174888666667,0.0737933748485,0.00579566182983333,-0.00720777760485,-0.0220886526891667,-0.05581088271,0.07904758875,-0.100718458866667,-0.04500967927,-0.0509036177765,-0.943456847333333,-0.943456847333333,-0.972965788166667,-0.943530016833333,-0.974873328,-0.9726995625,-0.942178248333333,-0.9424220265,-0.97818164,-0.967249904833333,-0.966718434333333,-0.957111767,-0.9508361945,-0.950999877833333,-0.949715059833333,-0.970214125833333,-0.944405563833333,-0.969175636833333
15,"STANDING",0.278915803962264,-0.0183516360396226,-0.105910832679245,0.965528899622642,-0.164713175490566,0.0645975994528302,0.0752280703207547,0.00617255520183019,-0.00658737093471698,-0.0262433562254717,-0.0659637517169811,0.0761946738773585,-0.101358786226415,-0.0438507492018868,-0.052278397190566,-0.961207616226415,-0.961207616226415,-0.981495125660377,-0.946961381132076,-0.984407077924528,-0.986724998867925,-0.943348788679245,-0.965473514528302,-0.985353492641509,-0.967884709433962,-0.982632302830189,-0.950380286226415,-0.975133868867925,-0.96826485509434,-0.960337344339623,-0.979078785660377,-0.956733900188679,-0.983188091886792,0.278915803962264,-0.0183516360396226,-0.105910832679245,0.965528899622642,-0.164713175490566,0.0645975994528302,0.0752280703207547,0.00617255520183019,-0.00658737093471698,-0.0262433562254717,-0.0659637517169811,0.0761946738773585,-0.101358786226415,-0.0438507492018868,-0.052278397190566,-0.961207616226415,-0.961207616226415,-0.981495125660377,-0.946961381132076,-0.984407077924528,-0.986724998867925,-0.943348788679245,-0.965473514528302,-0.985353492641509,-0.967884709433962,-0.982632302830189,-0.950380286226415,-0.975133868867925,-0.96826485509434,-0.960337344339623,-0.979078785660377,-0.956733900188679,-0.983188091886792
16,"STANDING",0.283497402948718,-0.0165999672935897,-0.103657729076923,0.941587749358974,-0.0578867045,-0.166737468166667,0.0736438905641026,0.0120767950358846,-0.00476310557910256,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.100107332602564,-0.0424982241410256,-0.0544335294410256,-0.969948825128205,-0.969948825128205,-0.989205231794872,-0.972528178205128,-0.992848576025641,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.991038638974359,-0.982425403974359,-0.986091891538462,-0.973157351666667,-0.983594244615385,-0.98363927,-0.971082558076923,-0.986502687948718,-0.975448632179487,-0.99117243,0.283497402948718,-0.0165999672935897,-0.103657729076923,0.941587749358974,-0.0578867045,-0.166737468166667,0.0736438905641026,0.0120767950358846,-0.00476310557910256,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.100107332602564,-0.0424982241410256,-0.0544335294410256,-0.969948825128205,-0.969948825128205,-0.989205231794872,-0.972528178205128,-0.992848576025641,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.991038638974359,-0.982425403974359,-0.986091891538462,-0.973157351666667,-0.983594244615385,-0.98363927,-0.971082558076923,-0.986502687948718,-0.975448632179487,-0.99117243
17,"STANDING",0.277942503333333,-0.0174120064169231,-0.111432145565,0.904678547435897,-0.257486817948718,-0.202687757012821,0.0740864955641026,0.00657853452564103,-0.00403599594166667,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.101289168653846,-0.0404518753974359,-0.0546331330897436,-0.977635981410256,-0.977635981410256,-0.991742753589744,-0.978184576538462,-0.993672973717949,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.992129225769231,-0.986278342435897,-0.989563633076923,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.980967748205128,-0.990162798846154,-0.984291131538461,-0.992723939358974,0.277942503333333,-0.0174120064169231,-0.111432145565,0.904678547435897,-0.257486817948718,-0.202687757012821,0.0740864955641026,0.00657853452564103,-0.00403599594166667,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.101289168653846,-0.0404518753974359,-0.0546331330897436,-0.977635981410256,-0.977635981410256,-0.991742753589744,-0.978184576538462,-0.993672973717949,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.992129225769231,-0.986278342435897,-0.989563633076923,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.980967748205128,-0.990162798846154,-0.984291131538461,-0.992723939358974
